entry_id	volume	entrytype	majortype	form_lemma	sense_text
id_01724	1	Toponym	settlement	BARICHARA	Pueblo de la jurisdicción de la Villa de San Gil y Corregimiento de Tunja , en el Nuevo Reyno de Granada ; fue anexo del Curato de aquella, y se separó el año de 1751: es de temperamento cálido y sano, pero muy sujeto a fuertes ayres: produce cañas de azúcar, algodón, plátanos, arroz y bastante tabaco; de este género y de texidos de algodón hacen el principal comercio sus vecinos, que seran 700: está quasi a la orilla del río del Mochuelo , dos leguas de la Villa de San Gil .
id_01725	1	Toponym	natural_feature	BARIMA	Río pequeño de la Provincia y Gobierno de Cumaná , en el Reyno de Tierra Firme , nace en medio de la sierra de Imataca , corre al N, y sale al mar en la misma boca del Orinoco , que llaman de Navios , por ser la mayor.
id_01726	1	Toponym	natural_feature		Tiene el mismo nombre una Punta o Lengua de tierra de la misma Provincia y Gobierno , y es una de las que forman la boca principal del río Orinoco ; es la de la parte izquierda.
id_01727	1	Toponym	settlement	BARINAS	Ciudad del Gobierno de Maracaibo , fundada el año de 1576 por Juan Várela, a la orilla y nacimiento del río de Santo Domingo ; es célebre por el tabaco que produce, y se estima como el mejor; es de temperamento sumamente cálido, pero fértil con extremo e abunda de tabaco y de cacao, que uno y otro conducen a Maracaibo y a Caracas , y este vale a 20 pesos la carga: tiene infinito ganado bacuno pues en muchos hatos o haciendas hay de 30 a 40.000 cabezas, igual abundancia de yeguas, caballos y mulas de excelente calidad, mucha caña dulce, y para la fábrica de azúcares y aguardientes gran cantidad de trapiches: coge también mucho maíz, plátanos, yucas, uyamas, batatas, curas y ñames, que es una especie de raíz como la turma, y se cría naturalmente sin sembrarla, tan grande que pesan una arroba, y van cortando de ella para las comidas muchos días sin corromperse: de la yuca hacen cazavé, que es el pan ordinario que comen: en los llanos se dan con notable abundancia pinas, sandías que llaman patillas, melones, anonas, tucuraguas muy olorosas que causan calenturas, y plátanos de muchas especies: en las montañas hay cacahuatales silvestres, que producen sin sembrar los, cuyo grano es menudo, y del mismo modo las limas y las naranjas; dilatadas montañas de maderas exquisitas, unas de suave olor y resinas aromáticas, otras de especial dureza para la labor, como cedros, granadillos morados y negros, guayacanes amarillos, llamados allí cañaguate, muchas yervas, frutas y raices medicinales: la espongilla es una fruta que puesta en agua por un credo es eficacísima purga, la pasalla raíz, la zarzaparrilla; tiene este territorio muchos ríos navegables, y en ellos abundancia de excelentes peces, bagres, tortugas, morrocoyes, manaties y caymanes; la Iglesia Parroquial es buena, pero la Ciudad reducida como su vecindario, que. se compone de 300 vecinos, que han intentado mudar la población a bastante distancia de esta y lo tienen empezado: en su jurisdicción, y la de la Villa de Pedraza , hay 8 Pueblos de Misiones o reducción de Indios, que están al cuidado de los Religiosos Capuchinos: sin embargo de todas las ventajas referidas padece una plaga intolerable de mosquitos de varias especies, arañas, culebras, garrapatas, y otros muchos insectos nocivos y molestos, no siéndolo menos su excesivo calor: está 16 leguas al E de Mérida .
id_01728	1	Toponym	settlement		Tiene el mismo nombre con el aditamento de Nueva otra Ciudad de la misma Provincia y Gobierno fundada a la orilla del río de Santo Domingo , como la otra, pero más abaxo de ella.
id_01729	1	Toponym	settlement	BARIQUISIMETO	Ciudad de la Provincia y Gobierno de Venezuela , en el Reyno de Tierra Firme , fundada el año de 1552 por el Capitán Juan de Villegas, a las orillas del río Buria , con nombre de Nueva Segovia, por la inmediación de las minas de oro que se encontraron en el valle de Nirua , al E del Tucuyo ; pero su mal temperamento y escasez de todo lo necesario, hizo que el Gobernador Villasindá la mudase dos leguas del Tucuyo , de donde la trasladó segunda vez Pablo Collado entre los ríos Turbio y Claro , y tercera vez adonde permanece hoy el Gobernador Manzanedo en unas llanuras altas y limpias, fértil de todas las frutas de Castilla , y de muy buen trio que cogen en el valle de Quibon , cuya tierra sumamente calurosa refrescan regándola con el agua de una quebrada que baxa de la serranía en que se ocupan por las noches sus naturales: tiene una muy buena Iglesia Parroquial, en que se venera una devota y milagrosa efigie de Christo Crucificado, a quien tienen singular devoción, y un Convento de Religiosos de San Francisco: es célebre esta Ciudad por haber dado muerte en ella al tirano Lope de Aguirre, que terminó aquí sus crueldades; y por ser Patria de Don Fr. Gaspar de Villaroel, sabio Arzobispo de Charcas , en el Perú : está 150 leguas de Santa Fe , 80 al SE de Coro : long. 311 50, lat. 7 35.
id_01730	1	Toponym	natural_feature	BARLOVENTO	en el Reyno de Chile , y Provincia y Corregimiento de Copiapó , entre el Pueblo y Morro de este nombre.
id_01731	1	Toponym	natural_feature	BARMA	en la Costa de la Provincia y Gobierno de Cumaná , en el Reyno de Tierra Firme , una de las que forman las bocas del Orinoco , y la que sale más de la mar.
id_01732	1	Toponym	settlement	BARNABE	Pueblo de la Nueva Escocia o Acadia, situado a orilla del río San Lorenzo .
id_01733	1	Toponym	natural_feature	BARNAWELDT	Isla pequeña, estéril e inhabitada, al S de la tierra del fuego, y al N de la Isla de Diego Ramirez ; la descubrierón los Olandeses baxo la conducta del Capitán Enrique Brun, el año de 1616, y fabricaron un fuerte pequeño que abandonáron luego: está en 56 grad. 49 minut. de latit. aust.
id_01734	1	Toponym	natural_feature	BARNEGAT	Isla de la costa de Nueva Jersey , entre la de Beaca , y el Puerto de Little Egg, o pequeño huevo.
id_01735	1	Toponym	natural_feature	BARNSTABLE	grande y hermosa de la Nueva Inglaterra , en la Colonia y Provincia de Massachussets , que da nombre a un Condado y Ciudad Capital de él, situada a la extremidad del N, cerca del cabo y orilla del río Hoyenas .
id_01736	1	Toponym	structure	BARNWEL	Fuerte de la Carolina Septentrional , distante 20 millas al NO del Nuevo Bem , en el Condado de Craven .
id_01737	1	Toponym	natural_feature	BARQUE	Río pequeño de la Provincia y Gobierno de la Luisiana , corre al SO, entre los de Sioux y Sureau , y entra en el de Missouri .
id_01738	1	Toponym	natural_feature		Tiene el mismo nombre una Ensenada de la Isla de Guadalupe , en la costa del O, entre los ríos de Pottel y de Petit Vlllage .
id_01739	1	Toponym	natural_feature		Otra Ensenada de la misma Isla, distinta que la antecedente, en la costa del Sur, frente de la Isla de Marigalante , entre los dos Diamantes , y la puerta de los Castillos .
id_01740	1	Toponym	settlement	BARRA	Pueblo de la Provincia y Gobierno de Maracaibo , en el Reyno de Tierra Firme , en la Isla Pajara , a la embocadura de la gran laguna.
id_01741	1	Toponym	settlement	BARRAGAN	Pueblo de la Provincia y Gobierno de Buenos Ayres , en el Perú , situado en la Ensenada de su nombre, a la boca del río de la Plata .
id_01742	1	Toponym	natural_feature		Tiene el mismo nombre un río pequeño de la misma Provincia y Gobierno , corre acia el N, y entra en el de la Plata , formando una Ensenada o Puerto que sirve de abrigo a las embarcaciones, y para avisar de las que llegan hay en ella una vigía o guardia .
id_01743	1	Toponym	natural_feature	BARRAGUAN	Monte muy alto de la Provincia y Gobierno de la Guayana o Nueva Andalucía, está a la orilla del Orinoco , junto al Pueblo que tenían los Misioneros Regulares de la Compañía de San Joseph de Otomacos , dicen que este cerro dio nombre antiguamente al Orinoco .
id_01744	1	Toponym	settlement	BARRANCA	Pueblo de la Provincia y Gobierno de Santa Marta , en el Reyno de Tierra Firme , fundido a las orillas del río grande de la Magdalena : es el embarcadero por donde se hace todo el comercio del Nuevo Reyno de Granada : está 30 leg. NE de Cartagena , 20 de Santa Marta y 6 del mar: long. 306, lat. 11.
id_01745	1	Toponym	settlement		Tiene el mismo nombre otro Pueblo de la Provincia y Corregimiento de Chancay , en el Perú .
id_01746	1	Toponym	settlement		Otro barranca nueva en la Provincia y Gobierno de Cartagena , situado cerca de la orilla del mar, a la vanda del Sur.
id_01747	1	Toponym	settlement		Otro barranca vieja en la misma Provincia y Gobierno , situado muy cerca del antecedente, entre él y el del Yucal .
id_01748	1	Toponym	settlement		Otro Barranca del Rey, en la misma Provincia y Gobierno , a la orilla del río de la Magdalena , donde tiene un Puerto y embarcadero de mucho tráfico para el Nuevo Reyno de Granada .
id_01749	1	Toponym	settlement		Otro también de la misma Provincia y Gobierno , situado en el camino que baxa al río de la Magdalena .
id_01749a	1	Toponym	natural_feature		Un río de la Provincia y Corregimiento de Chancay , en el Perú , nace en la de Caxatambo , y sale al mar junto al Pueblo de Pativilca .
id_01750	1	Toponym	settlement	BARRANCO	Pueblo de la Provincia y Capitanía del río grande , en el Brasil , situado a la orilla del río Caxabatang .
id_01751	1	Toponym	settlement	BARRANQUILLA	Pueblo de la Provincia y Gobierno de Cartagena , en el Reyno de Tierra Firme , si tuado a la orilla del río de la Magdalena .
id_01752	1	Toponym	settlement		Otro hay con la advocación de San Nicolás, en la misma Provincia y Gobierno .
id_01753	1	Toponym	natural_feature	BARRAZO	de la Provincia y Corregimiento de Coquimbo , en el Reyno de Chile , a orilla del río Limary .
id_01754	1	Toponym	natural_feature	BARRERAS	en la Costa que media entre el río de la Plata , y el extrecho de Magallanes , entre la Bahía de San Julián y el Puerto de Santa Cruz , en 50 gr. de lat. al S.
id_01755	1	Toponym	settlement		Tiene el mismo nombre un Pueblo de la Provincia y Capitanía del río Jeneiro , en el Brasil , situado en la costa, entre los ríos Irutiba y Tapoana .
id_01756	1	Toponym	natural_feature	BARREROS	río de la Provincia y Capitanía del Espíritu Santo , en el Brasil , es pequeño, nace cerca de la Costa, corre al E y sale al mar entre la Isla de Tiburgo o Tiburón y la Isla del Reposo .
id_01757	1	Toponym	settlement	BARRETEROS	Pueblo de la Alcaldía mayor y real de Minas de Temascaltepec , en Nueva España ; tiene 49 familias de Indios, que son los que trabajan en las minas con el exercicio de las barretas: es anexo del Curato de su Capital, y en su inmediación, se hallan dos haciendas de labor con 11 familias de Españoles y Mestizos : está una legua al O de su cabecera.
id_01758	1	Toponym	settlement	BARRETO	Pueblo de la Provincia y Gobierno del Tucumán , situado a la orilla del río Dulce .
id_01759	1	Toponym	settlement		Otro Pueblo hay de la Provincia y Capitanía de Paraiba con el mismo nombre, en el Reyno del Brasil , a orilla del río Aracay .
id_01760	1	Toponym	natural_feature	BARROSA	Laguna de la Provincia y Gobierno del Tucumán , en la jurisdicción de la Ciudad de Córdova , junto a los lagos de los Porongos .
id_01761	1	Toponym	settlement	BARTHOLO	Pueblo de la Provincia y Corregimiento de Porco , en el Perú , 8 leguas de Potosí .
id_01762	1	Toponym	settlement		Otro Pueblo del mismo nombre hay en la Provincia y Corregimiento de Cuenca , en el Reyno de Quito , está a las orillas del río Paute , cerca de su nacimiento en su distrito, a la parte del O: tiene una hacienda llamada la Borma.
id_01763	1	Toponym	settlement	BARTHOLOME	Pueblo de la Cabecera y Alcaldía mayor de Toluca , en Nueva España , tiene 89 familias de Indios, y dista poco al S de su Cabecera.
id_01764	1	Toponym	settlement		Tiene el mismo nombre otro Pueblo de la Cabecera y Alcaldía mayor de Tepeaca , en el mismo Reyno, distante 5 leguas de su Capital
id_01765	1	Toponym	settlement		Otro de la Cabecera de Huatuzca , y Alcaldía mayor de Córdova , en el mismo Reyno, tiene 66 familias de Indios, y está 12 leguas al NNE de su Capital.
id_01766	1	Toponym	settlement		Otro de la Cabecera de Toxtepec , y Alcaldía mayor de Tecali , en el mismo Reyno, tiene 54 familias de Indios.
id_01767	1	Toponym	settlement		Otro de la Cabecera de Taximara , y Alcaldía mayor de Maravatio , en el mismo Reyno, y del Obispado de Mechoacán : tiene 115 familias de Indios, y está 3 leguas al S de su Cabecera.
id_01768	1	Toponym	settlement		Otro de la Cabecera del Rincón , y Alcaldía mayor de Maravatio , en el misr mo Reyno, y Obispado de Mechoacán , al Oriente de su Cabecera.
id_01769	1	Toponym	settlement		Otro de las Misiones que tenían los Regulares de la Compañía, en la Provincia y Gobierno de Mainas del Reyno de Quito , a la orilla del río Napo .
id_01770	1	Toponym	settlement		Otro de la Provincia y Gobierno de Antioquia , en el Nuevo Reyno de Granada , a la orilla del río grande de la Magdalena .
id_01771	1	Toponym	settlement		Otro de la Provincia y Corregimiento de Tunja , en el mismo Reyno.
id_01772	1	Toponym	settlement		Otro de la Provincia y Alcaldía mayor de Zacapula , en el Reyno de Goatemala .
id_01773	1	Toponym	natural_feature		Una Isla de la mar del N que es una de las Antilles , habitada de los Franceses que se establecieron en ella el año de 1648: tiene 8 leguas de circunferencia, es muy fértil de azúcar, algodón, tabaco, cazave y añil; está al S de la de San Martín , y al N de la de San Christóbal : los arboles de más estimación son: el de Jabón o Aloes, el Caleback, el Canapia, de que extraen una goma reputada por excelente catártico, el Parotani, cuyas ramas crecen acia abaxo, y vuelven a subir de modo que forman una defensa inaccesible: la costa está llena de otros que llaman árbol del mar, cuyas ramas se enredan unas con otras: se cría en esta Isla la estrella del mar, y la abeja del mar, y mucha variedad de páxaros, y una especie de piedra de cal que llevan a las otras Islas: hoy la poseen los Ingleses, desde que dos Piratas de esta nación la tomaron el año de 1746: long. 315, lat. 19.
id_01774	1	Toponym	settlement		Un Pueblo con el sobrenombre de valle de) Presidio de la Provincia de Tepeguana y Reyno de la Nueva Vizcaya , en que reside un Capitán, un Teniente, un Alférez y 27 Soldados; su situación es en un ameno valle que le da el nombre, habitado de más de 500 fa milias de Españoles, Mestizos y Mulatos labradores, dueños de grandes y pingues haciendas, donde con el beneficio del riego cultivan y siembran crecidas sementeras de trigo, maíz, etc. y en las huertas, hortalizas, árboles frutales de América y de Castilla , y viñas, de que hacen mucho vino; y en otras haciendas abundancia de ganado mayor y menor, y de cerda: antiguamente se experimentaban en este valle continuas extorsiones, muertes y latrocinios de los Indios Infieles Cocoyomes; pero por haberse extinguido estos ya se goza tranquilidad y sosiego: long. 261 53, lat. 27 15.:
id_01775	1	Toponym	natural_feature		Un Río de la Provincia y Gobierno de Antioquia , en el Nuevo Reyno de Granada , nace cerca del valle de Corpus Christi , corre al N, y volviendo al E entra en el de la Magdalena .
id_01776	1	Toponym	natural_feature		Otro río de la Provincia y Gobierno de Venezuela , nace en la de Cumaná , y entra en la laguna de Calcara .
id_01777	1	Toponym	natural_feature		Un Monte de la Provincia y Alcaldía mayor de Tlaxcala , en Nueva España . Una Isla grande de la mar del Sur , descubierta el año de 1525 por Alfonso de Salazar, está en 14 grad. de lat. al N, y 158 de long. oriental del meridiano de Paris .
id_01778	1	Toponym	natural_feature	BARTRAN	Puerto de la costa del Sur de la Isla de Terranova , entre las dos Bahías du Desespoir y de Fortune .
id_01779	1	Toponym	natural_feature	BARU	Isla grande de la mar del N , en la Provincia y Gobierno de Cartagena y Reyno de Tierra Firme , forma una ensenada que sirve de abrigo a los tratantes extrangeros, por la comodidad del Puerto e inmediación a Cartagena : está poblada, y abunda de yervas y frutas que llevan a esta Ciudad; el agua es poca y salobre: reside en ella un Párroco y un Teniente de Gobernador.
id_01780	1	Toponym	natural_feature	BARUCO	Cordillera de montes muy altos y escarpados de la Isla de Santo Domingo , en la costa del S, en una gran lengua de tierra o punta , que sale al mar a este rumbo.
id_01781	1	Toponym	settlement	BAS-CHATEAU	Pueblo de los Ingleses, en la Provincia y Colonia de Nueva Yorck , situado a la orilla del río Schoharie .
id_01782	1	Toponym	settlement	BASILIO	Pueblo de la Provincia y Gobierno de Cartagena , en el Reyno de Tierra Firme , situado en las montañas del Partido de María , cerca del caño del Dique , es uno de las Poblaciones nuevas que fundó el año de 1776 el Gobernador Don Juan Pimienta.
id_01783	1	Toponym	settlement	BASOCHUCA	Pueblo y real de minas de la Provincia y Gobierno de la Sonora , en Nueva España .
id_01784	1	Toponym	natural_feature	BASON	Río pequeño de la tierra o País del Labrador , corre al S, y sale al río de San Lorenzo .
